,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,day_of_week,month,score_diff,score_total,winner,loser,spread_winner,spread_loser,over_under_winner,over_under_diff
4054,2018,4,False,NYG,18.0,33.0,NO,NO,-3.5,51.5,MetLife Stadium,False,71.0,7.0,,,Sunday,September,-15.0,51.0,NO,NYG,NO,NYG,UNDER,-0.5
4055,2018,4,False,TEN,26.0,23.0,PHI,PHI,-3.0,41.5,Nissan Stadium,False,80.0,4.0,,,Sunday,September,3.0,49.0,TEN,PHI,TEN,PHI,OVER,7.5
4056,2018,4,False,NE,38.0,7.0,MIA,NE,6.5,50.5,Gillette Stadium,False,65.0,6.0,,,Sunday,September,31.0,45.0,NE,MIA,NE,MIA,UNDER,-5.5
4057,2018,4,False,PIT,14.0,26.0,BAL,PIT,3.0,51.0,Heinz Field,False,69.0,2.0,,,Sunday,September,-12.0,40.0,BAL,PIT,BAL,PIT,UNDER,-11.0
4058,2018,4,False,LVR,45.0,42.0,CLE,LVR,2.5,44.5,Oakland Coliseum,False,71.0,8.0,,,Sunday,September,3.0,87.0,LVR,CLE,LVR,CLE,OVER,42.5
4059,2018,4,False,LAC,29.0,27.0,SF,LAC,10.5,46.0,StubHub Center,False,78.0,9.0,,,Sunday,September,2.0,56.0,LAC,SF,SF,LAC,OVER,10.0
4060,2018,4,False,CHI,48.0,10.0,TB,CHI,3.0,46.0,Soldier Field,False,66.0,5.0,,,Sunday,September,38.0,58.0,CHI,TB,CHI,TB,OVER,12.0
4061,2018,4,False,IND,34.0,37.0,HOU,IND,1.0,48.0,Lucas Oil Stadium,False,72.0,0.0,,indoor,Sunday,September,-3.0,71.0,HOU,IND,HOU,IND,OVER,23.0
4062,2018,4,False,GB,22.0,0.0,BUF,GB,8.5,43.5,Lambeau Field,False,49.0,9.0,,,Sunday,September,22.0,22.0,GB,BUF,GB,BUF,UNDER,-21.5
4063,2018,4,False,DAL,26.0,24.0,DET,DAL,2.5,43.5,AT&T Stadium,False,72.0,0.0,,indoor,Sunday,September,2.0,50.0,DAL,DET,DET,DAL,OVER,6.5
4064,2018,4,False,ATL,36.0,37.0,CIN,ATL,3.5,52.5,Mercedes-Benz Stadium,False,72.0,0.0,,indoor,Sunday,September,-1.0,73.0,CIN,ATL,CIN,ATL,OVER,20.5
4065,2018,4,False,ARI,17.0,20.0,SEA,SEA,-3.5,40.0,University of Phoenix Stadium,False,72.0,0.0,,indoor,Sunday,September,-3.0,37.0,SEA,ARI,ARI,SEA,UNDER,-3.0
4066,2018,4,False,JAX,31.0,12.0,NYJ,JAX,7.5,40.5,TIAA Bank Field,False,86.0,10.0,,,Sunday,September,19.0,43.0,JAX,NYJ,JAX,NYJ,OVER,2.5
4067,2018,4,False,DEN,23.0,27.0,KC,KC,-3.5,53.5,Sports Authority Field at Mile High,False,65.0,5.0,,,Monday,October,-4.0,50.0,KC,DEN,KC,DEN,UNDER,-3.5
4068,2018,5,False,NE,38.0,24.0,IND,NE,10.5,49.5,Gillette Stadium,False,66.0,6.0,,,Thursday,October,14.0,62.0,NE,IND,NE,IND,OVER,12.5
4069,2018,5,False,PIT,41.0,17.0,ATL,PIT,3.5,57.0,Heinz Field,False,83.0,5.0,,,Sunday,October,24.0,58.0,PIT,ATL,PIT,ATL,OVER,1.0
4070,2018,5,False,PHI,21.0,23.0,MIN,PHI,3.5,48.0,Lincoln Financial Field,False,79.0,6.0,,,Sunday,October,-2.0,44.0,MIN,PHI,MIN,PHI,UNDER,-4.0
4071,2018,5,False,NYJ,34.0,16.0,DEN,NYJ,1.0,43.0,MetLife Stadium,False,77.0,7.0,,,Sunday,October,18.0,50.0,NYJ,DEN,NYJ,DEN,OVER,7.0
4072,2018,5,False,LAC,26.0,10.0,LVR,LAC,5.0,52.0,StubHub Center,False,75.0,10.0,,,Sunday,October,16.0,36.0,LAC,LVR,LAC,LVR,UNDER,-16.0
4073,2018,5,False,KC,30.0,14.0,JAX,KC,3.0,48.0,Arrowhead Stadium,False,58.0,5.0,,rain,Sunday,October,16.0,44.0,KC,JAX,KC,JAX,UNDER,-4.0
4074,2018,5,False,CIN,27.0,17.0,MIA,CIN,6.5,47.5,Paul Brown Stadium,False,87.0,4.0,,,Sunday,October,10.0,44.0,CIN,MIA,CIN,MIA,UNDER,-3.5
4075,2018,5,False,DET,31.0,23.0,GB,GB,-1.0,50.0,Ford Field,False,72.0,0.0,,indoor,Sunday,October,8.0,54.0,DET,GB,DET,GB,OVER,4.0
4076,2018,5,False,CLE,12.0,9.0,BAL,BAL,-3.0,44.5,FirstEnergy Stadium,False,72.0,5.0,,,Sunday,October,3.0,21.0,CLE,BAL,CLE,BAL,UNDER,-23.5
4077,2018,5,False,SF,18.0,28.0,ARI,SF,3.0,40.5,Levi's Stadium,False,79.0,15.0,,,Sunday,October,-10.0,46.0,ARI,SF,ARI,SF,OVER,5.5
4078,2018,5,False,CAR,33.0,31.0,NYG,CAR,7.0,43.5,Bank of America Stadium,False,80.0,3.0,,,Sunday,October,2.0,64.0,CAR,NYG,NYG,CAR,OVER,20.5
4079,2018,5,False,BUF,13.0,12.0,TEN,TEN,-6.0,38.5,New Era Field,False,62.0,8.0,,,Sunday,October,1.0,25.0,BUF,TEN,BUF,TEN,UNDER,-13.5
4080,2018,5,False,HOU,19.0,16.0,DAL,HOU,3.5,45.5,NRG Stadium,False,72.0,0.0,,indoor,Sunday,October,3.0,35.0,HOU,DAL,DAL,HOU,UNDER,-10.5
4081,2018,5,False,SEA,31.0,33.0,LAR,LAR,-7.5,50.5,CenturyLink Field,False,53.0,5.0,,,Sunday,October,-2.0,64.0,LAR,SEA,SEA,LAR,OVER,13.5
4082,2018,5,False,NO,43.0,19.0,WAS,NO,5.5,51.5,Mercedes-Benz Superdome,False,72.0,0.0,,indoor,Monday,October,24.0,62.0,NO,WAS,NO,WAS,OVER,10.5
4083,2018,6,False,NYG,13.0,34.0,PHI,PHI,-1.5,45.0,MetLife Stadium,False,70.0,3.0,,rain,Thursday,October,-21.0,47.0,PHI,NYG,PHI,NYG,OVER,2.0
4084,2018,6,False,WAS,23.0,17.0,CAR,CAR,-1.0,44.5,FedEx Field,False,52.0,0.0,,,Sunday,October,6.0,40.0,WAS,CAR,WAS,CAR,UNDER,-4.5
4085,2018,6,False,TEN,0.0,21.0,BAL,BAL,-2.5,43.5,Nissan Stadium,False,66.0,4.0,,,Sunday,October,-21.0,21.0,BAL,TEN,BAL,TEN,UNDER,-22.5
4086,2018,6,False,LVR,3.0,27.0,SEA,SEA,-3.0,48.0,Tottenham Stadium,True,50.0,12.0,,rain,Sunday,October,-24.0,30.0,SEA,LVR,SEA,LVR,UNDER,-18.0
4087,2018,6,False,NE,43.0,40.0,KC,NE,3.5,59.5,Gillette Stadium,False,45.0,0.0,,,Sunday,October,3.0,83.0,NE,KC,KC,NE,OVER,23.5
4088,2018,6,False,MIN,27.0,17.0,ARI,MIN,10.0,43.5,U.S. Bank Stadium,False,72.0,0.0,,indoor,Sunday,October,10.0,44.0,MIN,ARI,PUSH,PUSH,OVER,0.5
4089,2018,6,False,MIA,31.0,28.0,CHI,CHI,-7.5,40.5,Hard Rock Stadium,False,89.0,8.0,,,Sunday,October,3.0,59.0,MIA,CHI,MIA,CHI,OVER,18.5
4090,2018,6,False,NYJ,42.0,34.0,IND,NYJ,2.5,47.5,MetLife Stadium,False,60.0,7.0,,,Sunday,October,8.0,76.0,NYJ,IND,NYJ,IND,OVER,28.5
4091,2018,6,False,DEN,20.0,23.0,LAR,LAR,-7.0,50.0,Sports Authority Field at Mile High,False,25.0,6.0,,,Sunday,October,-3.0,43.0,LAR,DEN,DEN,LAR,UNDER,-7.0
4092,2018,6,False,DAL,40.0,7.0,JAX,JAX,-3.0,39.0,AT&T Stadium,False,72.0,0.0,,indoor,Sunday,October,33.0,47.0,DAL,JAX,DAL,JAX,OVER,8.0
4093,2018,6,False,CLE,14.0,38.0,LAC,CLE,1.0,47.0,FirstEnergy Stadium,False,57.0,12.0,,,Sunday,October,-24.0,52.0,LAC,CLE,LAC,CLE,OVER,5.0
4094,2018,6,False,CIN,21.0,28.0,PIT,CIN,1.5,49.5,Paul Brown Stadium,False,51.0,6.0,,,Sunday,October,-7.0,49.0,PIT,CIN,PIT,CIN,UNDER,-0.5
4095,2018,6,False,ATL,34.0,29.0,TB,ATL,3.0,57.0,Mercedes-Benz Stadium,False,72.0,0.0,,indoor,Sunday,October,5.0,63.0,ATL,TB,ATL,TB,OVER,6.0
4096,2018,6,False,HOU,20.0,13.0,BUF,HOU,10.5,40.5,NRG Stadium,False,72.0,0.0,,indoor,Sunday,October,7.0,33.0,HOU,BUF,BUF,HOU,UNDER,-7.5
4097,2018,6,False,GB,33.0,30.0,SF,GB,9.0,46.5,Lambeau Field,False,37.0,5.0,,,Monday,October,3.0,63.0,GB,SF,SF,GB,OVER,16.5
4098,2018,7,False,ARI,10.0,45.0,DEN,DEN,-1.0,42.5,University of Phoenix Stadium,False,72.0,0.0,,indoor,Thursday,October,-35.0,55.0,DEN,ARI,DEN,ARI,OVER,12.5
4099,2018,7,False,NYJ,17.0,37.0,MIN,MIN,-3.5,45.0,MetLife Stadium,False,46.0,16.0,,,Sunday,October,-20.0,54.0,MIN,NYJ,MIN,NYJ,OVER,9.0
4100,2018,7,False,WAS,20.0,17.0,DAL,DAL,-1.0,40.5,FedEx Field,False,52.0,12.0,,,Sunday,October,3.0,37.0,WAS,DAL,WAS,DAL,UNDER,-3.5
4101,2018,7,False,TB,26.0,23.0,CLE,TB,3.5,52.5,Raymond James Stadium,False,79.0,7.0,,,Sunday,October,3.0,49.0,TB,CLE,CLE,TB,UNDER,-3.5
4102,2018,7,False,SF,10.0,39.0,LAR,LAR,-8.0,52.0,Levi's Stadium,False,62.0,5.0,,,Sunday,October,-29.0,49.0,LAR,SF,LAR,SF,UNDER,-3.0
4103,2018,7,False,PHI,17.0,21.0,CAR,PHI,5.0,45.0,Lincoln Financial Field,False,49.0,19.0,,,Sunday,October,-4.0,38.0,CAR,PHI,CAR,PHI,UNDER,-7.0
4104,2018,7,False,MIA,21.0,32.0,DET,DET,-3.0,47.0,Hard Rock Stadium,False,89.0,8.0,,,Sunday,October,-11.0,53.0,DET,MIA,DET,MIA,OVER,6.0
4105,2018,7,False,JAX,7.0,20.0,HOU,JAX,3.5,42.5,TIAA Bank Field,False,68.0,15.0,,,Sunday,October,-13.0,27.0,HOU,JAX,HOU,JAX,UNDER,-15.5
4106,2018,7,False,KC,45.0,10.0,CIN,KC,6.5,56.0,Arrowhead Stadium,False,59.0,10.0,,,Sunday,October,35.0,55.0,KC,CIN,KC,CIN,UNDER,-1.0
4107,2018,7,False,LAC,20.0,19.0,TEN,LAC,6.5,46.0,Wembley Stadium,True,66.0,6.0,,,Sunday,October,1.0,39.0,LAC,TEN,TEN,LAC,UNDER,-7.0
4108,2018,7,False,IND,37.0,5.0,BUF,IND,7.0,43.5,Lucas Oil Stadium,False,72.0,0.0,,indoor,Sunday,October,32.0,42.0,IND,BUF,IND,BUF,UNDER,-1.5
4109,2018,7,False,CHI,31.0,38.0,NE,NE,-1.0,48.5,Soldier Field,False,44.0,9.0,,,Sunday,October,-7.0,69.0,NE,CHI,NE,CHI,OVER,20.5
4110,2018,7,False,BAL,23.0,24.0,NO,BAL,2.5,49.0,M&T Bank Stadium,False,54.0,15.0,,,Sunday,October,-1.0,47.0,NO,BAL,NO,BAL,UNDER,-2.0
4111,2018,7,False,ATL,23.0,20.0,NYG,ATL,4.0,53.0,Mercedes-Benz Stadium,False,72.0,0.0,,indoor,Monday,October,3.0,43.0,ATL,NYG,NYG,ATL,UNDER,-10.0
4112,2018,8,False,HOU,42.0,23.0,MIA,HOU,7.5,45.0,NRG Stadium,False,72.0,0.0,,indoor,Thursday,October,19.0,65.0,HOU,MIA,HOU,MIA,OVER,20.0
4113,2018,8,False,NYG,13.0,20.0,WAS,WAS,-1.0,44.0,MetLife Stadium,False,51.0,11.0,,,Sunday,October,-7.0,33.0,WAS,NYG,WAS,NYG,UNDER,-11.0
4114,2018,8,False,MIN,20.0,30.0,NO,MIN,2.5,53.5,U.S. Bank Stadium,False,72.0,0.0,,indoor,Sunday,October,-10.0,50.0,NO,MIN,NO,MIN,UNDER,-3.5
4115,2018,8,False,LAR,29.0,27.0,GB,LAR,7.5,57.0,Los Angeles Memorial Coliseum,False,82.0,1.0,,,Sunday,October,2.0,56.0,LAR,GB,GB,LAR,UNDER,-1.0
4116,2018,8,False,KC,30.0,23.0,DEN,KC,8.5,53.0,Arrowhead Stadium,False,56.0,12.0,,,Sunday,October,7.0,53.0,KC,DEN,DEN,KC,PUSH,0.0
4117,2018,8,False,JAX,18.0,24.0,PHI,PHI,-3.5,44.0,Wembley Stadium,True,48.0,12.0,,,Sunday,October,-6.0,42.0,PHI,JAX,PHI,JAX,UNDER,-2.0
4118,2018,8,False,CHI,24.0,10.0,NYJ,CHI,8.5,42.5,Soldier Field,False,48.0,18.0,,,Sunday,October,14.0,34.0,CHI,NYJ,CHI,NYJ,UNDER,-8.5
4119,2018,8,False,CIN,37.0,34.0,TB,CIN,3.5,55.0,Paul Brown Stadium,False,55.0,7.0,,,Sunday,October,3.0,71.0,CIN,TB,TB,CIN,OVER,16.0
4120,2018,8,False,LVR,28.0,42.0,IND,IND,-3.5,51.0,Oakland Coliseum,False,69.0,8.0,,,Sunday,October,-14.0,70.0,IND,LVR,IND,LVR,OVER,19.0
4121,2018,8,False,CAR,36.0,21.0,BAL,BAL,-2.5,44.0,Bank of America Stadium,False,61.0,10.0,,,Sunday,October,15.0,57.0,CAR,BAL,CAR,BAL,OVER,13.0
4122,2018,8,False,ARI,18.0,15.0,SF,ARI,2.5,40.0,University of Phoenix Stadium,False,72.0,0.0,,indoor,Sunday,October,3.0,33.0,ARI,SF,ARI,SF,UNDER,-7.0
4123,2018,8,False,DET,14.0,28.0,SEA,DET,3.0,48.0,Ford Field,False,72.0,0.0,,indoor,Sunday,October,-14.0,42.0,SEA,DET,SEA,DET,UNDER,-6.0
4124,2018,8,False,PIT,33.0,18.0,CLE,PIT,8.5,47.5,Heinz Field,False,47.0,11.0,,,Sunday,October,15.0,51.0,PIT,CLE,PIT,CLE,OVER,3.5
4125,2018,8,False,BUF,6.0,25.0,NE,NE,-13.5,44.5,New Era Field,False,46.0,16.0,,,Monday,October,-19.0,31.0,NE,BUF,NE,BUF,UNDER,-13.5
4126,2018,9,False,SF,34.0,3.0,LVR,LVR,-1.5,44.0,Levi's Stadium,False,82.0,8.0,,,Thursday,November,31.0,37.0,SF,LVR,SF,LVR,UNDER,-7.0
4127,2018,9,False,WAS,14.0,38.0,ATL,WAS,1.5,46.5,FedEx Field,False,55.0,5.0,,,Sunday,November,-24.0,52.0,ATL,WAS,ATL,WAS,OVER,5.5
4128,2018,9,False,SEA,17.0,25.0,LAC,SEA,1.0,48.0,CenturyLink Field,False,56.0,4.0,,rain,Sunday,November,-8.0,42.0,LAC,SEA,LAC,SEA,UNDER,-6.0
4129,2018,9,False,NE,31.0,17.0,GB,NE,5.0,56.0,Gillette Stadium,False,40.0,2.0,,,Sunday,November,14.0,48.0,NE,GB,NE,GB,UNDER,-8.0
4130,2018,9,False,MIN,24.0,9.0,DET,MIN,4.5,47.5,U.S. Bank Stadium,False,72.0,0.0,,indoor,Sunday,November,15.0,33.0,MIN,DET,MIN,DET,UNDER,-14.5
4131,2018,9,False,MIA,13.0,6.0,NYJ,MIA,3.0,43.0,Hard Rock Stadium,False,87.0,16.0,,,Sunday,November,7.0,19.0,MIA,NYJ,MIA,NYJ,UNDER,-24.0
4132,2018,9,False,NO,45.0,35.0,LAR,LAR,-1.5,57.0,Mercedes-Benz Superdome,False,72.0,0.0,,indoor,Sunday,November,10.0,80.0,NO,LAR,NO,LAR,OVER,23.0
4133,2018,9,False,CLE,21.0,37.0,KC,KC,-7.5,51.5,FirstEnergy Stadium,False,53.0,16.0,,,Sunday,November,-16.0,58.0,KC,CLE,KC,CLE,OVER,6.5
4134,2018,9,False,CAR,42.0,28.0,TB,CAR,6.0,55.5,Bank of America Stadium,False,62.0,8.0,,,Sunday,November,14.0,70.0,CAR,TB,CAR,TB,OVER,14.5
4135,2018,9,False,BUF,9.0,41.0,CHI,CHI,-10.5,38.0,New Era Field,False,49.0,12.0,,,Sunday,November,-32.0,50.0,CHI,BUF,CHI,BUF,OVER,12.0
4136,2018,9,False,BAL,16.0,23.0,PIT,BAL,1.5,46.5,M&T Bank Stadium,False,55.0,6.0,,,Sunday,November,-7.0,39.0,PIT,BAL,PIT,BAL,UNDER,-7.5
4137,2018,9,False,DEN,17.0,19.0,HOU,DEN,1.0,46.5,Sports Authority Field at Mile High,False,53.0,3.0,,,Sunday,November,-2.0,36.0,HOU,DEN,HOU,DEN,UNDER,-10.5
4138,2018,9,False,DAL,14.0,28.0,TEN,DAL,4.5,40.5,AT&T Stadium,False,72.0,0.0,,indoor,Monday,November,-14.0,42.0,TEN,DAL,TEN,DAL,OVER,1.5
4139,2018,10,False,PIT,52.0,21.0,CAR,PIT,3.5,51.0,Heinz Field,False,40.0,4.0,,,Thursday,November,31.0,73.0,PIT,CAR,PIT,CAR,OVER,22.0
4140,2018,10,False,NYJ,10.0,41.0,BUF,NYJ,7.0,38.0,MetLife Stadium,False,46.0,10.0,,,Sunday,November,-31.0,51.0,BUF,NYJ,BUF,NYJ,OVER,13.0
4141,2018,10,False,TB,3.0,16.0,WAS,TB,3.5,51.0,Raymond James Stadium,False,82.0,3.0,,,Sunday,November,-13.0,19.0,WAS,TB,WAS,TB,UNDER,-32.0
4142,2018,10,False,PHI,20.0,27.0,DAL,PHI,7.5,45.5,Lincoln Financial Field,False,38.0,5.0,,,Sunday,November,-7.0,47.0,DAL,PHI,DAL,PHI,OVER,1.5
4143,2018,10,False,TEN,34.0,10.0,NE,NE,-6.5,47.0,Nissan Stadium,False,46.0,4.0,,,Sunday,November,24.0,44.0,TEN,NE,TEN,NE,UNDER,-3.0
4144,2018,10,False,LAR,36.0,31.0,SEA,LAR,10.0,51.0,Los Angeles Memorial Coliseum,False,75.0,1.0,,,Sunday,November,5.0,67.0,LAR,SEA,SEA,LAR,OVER,16.0
4145,2018,10,False,LVR,6.0,20.0,LAC,LAC,-10.5,50.0,Oakland Coliseum,False,69.0,16.0,,,Sunday,November,-14.0,26.0,LAC,LVR,LAC,LVR,UNDER,-24.0
4146,2018,10,False,IND,29.0,26.0,JAX,IND,3.0,48.0,Lucas Oil Stadium,False,72.0,0.0,,indoor,Sunday,November,3.0,55.0,IND,JAX,PUSH,PUSH,OVER,7.0
4147,2018,10,False,GB,31.0,12.0,MIA,GB,11.0,48.5,Lambeau Field,False,33.0,6.0,,,Sunday,November,19.0,43.0,GB,MIA,GB,MIA,UNDER,-5.5
4148,2018,10,False,CLE,28.0,16.0,ATL,ATL,-5.5,49.5,FirstEnergy Stadium,False,36.0,9.0,,,Sunday,November,12.0,44.0,CLE,ATL,CLE,ATL,UNDER,-5.5
4149,2018,10,False,CIN,14.0,51.0,NO,NO,-6.0,53.5,Paul Brown Stadium,False,39.0,6.0,,,Sunday,November,-37.0,65.0,NO,CIN,NO,CIN,OVER,11.5
4150,2018,10,False,CHI,34.0,22.0,DET,CHI,7.5,44.5,Soldier Field,False,37.0,12.0,,,Sunday,November,12.0,56.0,CHI,DET,CHI,DET,OVER,11.5
4151,2018,10,False,KC,26.0,14.0,ARI,KC,16.5,49.5,Arrowhead Stadium,False,43.0,5.0,,,Sunday,November,12.0,40.0,KC,ARI,ARI,KC,UNDER,-9.5
4152,2018,10,False,SF,23.0,27.0,NYG,SF,3.0,45.0,Levi's Stadium,False,62.0,0.0,,,Monday,November,-4.0,50.0,NYG,SF,NYG,SF,OVER,5.0
4153,2018,11,False,SEA,27.0,24.0,GB,SEA,3.0,49.0,CenturyLink Field,False,54.0,6.0,,,Thursday,November,3.0,51.0,SEA,GB,PUSH,PUSH,OVER,2.0
4154,2018,11,False,WAS,21.0,23.0,HOU,HOU,-3.0,40.5,FedEx Field,False,48.0,6.0,,,Sunday,November,-2.0,44.0,HOU,WAS,WAS,HOU,OVER,3.5
4155,2018,11,False,NYG,38.0,35.0,TB,NYG,3.0,53.5,MetLife Stadium,False,42.0,1.0,,,Sunday,November,3.0,73.0,NYG,TB,PUSH,PUSH,OVER,19.5
4156,2018,11,False,NO,48.0,7.0,PHI,NO,7.0,56.5,Mercedes-Benz Superdome,False,72.0,0.0,,indoor,Sunday,November,41.0,55.0,NO,PHI,NO,PHI,UNDER,-1.5
4157,2018,11,False,LAC,22.0,23.0,DEN,LAC,7.5,46.5,StubHub Center,False,69.0,4.0,,,Sunday,November,-1.0,45.0,DEN,LAC,DEN,LAC,UNDER,-1.5
4158,2018,11,False,JAX,16.0,20.0,PIT,PIT,-4.0,47.0,TIAA Bank Field,False,73.0,8.0,,,Sunday,November,-4.0,36.0,PIT,JAX,PUSH,PUSH,UNDER,-11.0
4159,2018,11,False,BAL,24.0,21.0,CIN,BAL,6.5,44.0,M&T Bank Stadium,False,48.0,8.0,,,Sunday,November,3.0,45.0,BAL,CIN,CIN,BAL,OVER,1.0
4160,2018,11,False,DET,20.0,19.0,CAR,CAR,-4.0,48.0,Ford Field,False,72.0,0.0,,indoor,Sunday,November,1.0,39.0,DET,CAR,DET,CAR,UNDER,-9.0
4161,2018,11,False,CHI,25.0,20.0,MIN,CHI,2.5,44.0,Soldier Field,False,33.0,6.0,,,Sunday,November,5.0,45.0,CHI,MIN,CHI,MIN,OVER,1.0
4162,2018,11,False,ATL,19.0,22.0,DAL,ATL,3.5,50.0,Mercedes-Benz Stadium,False,72.0,0.0,,indoor,Sunday,November,-3.0,41.0,DAL,ATL,DAL,ATL,UNDER,-9.0
4163,2018,11,False,ARI,21.0,23.0,LVR,ARI,4.5,41.0,University of Phoenix Stadium,False,72.0,0.0,,indoor,Sunday,November,-2.0,44.0,LVR,ARI,LVR,ARI,OVER,3.0
4164,2018,11,False,IND,38.0,10.0,TEN,IND,1.0,50.0,Lucas Oil Stadium,False,72.0,0.0,,indoor,Sunday,November,28.0,48.0,IND,TEN,IND,TEN,UNDER,-2.0
4165,2018,11,False,LAR,54.0,51.0,KC,LAR,3.0,63.5,Los Angeles Memorial Coliseum,False,69.0,1.0,,,Monday,November,3.0,105.0,LAR,KC,PUSH,PUSH,OVER,41.5
4166,2018,12,False,NO,31.0,17.0,ATL,NO,11.5,61.5,Mercedes-Benz Superdome,False,72.0,0.0,,indoor,Thursday,November,14.0,48.0,NO,ATL,NO,ATL,UNDER,-13.5
4167,2018,12,False,DAL,31.0,23.0,WAS,DAL,7.0,40.0,AT&T Stadium,False,72.0,0.0,,indoor,Thursday,November,8.0,54.0,DAL,WAS,DAL,WAS,OVER,14.0
4168,2018,12,False,DET,16.0,23.0,CHI,CHI,-3.0,43.0,Ford Field,False,72.0,0.0,,indoor,Thursday,November,-7.0,39.0,CHI,DET,CHI,DET,UNDER,-4.0
4169,2018,12,False,NYJ,13.0,27.0,NE,NE,-13.0,46.5,MetLife Stadium,False,54.0,8.0,,,Sunday,November,-14.0,40.0,NE,NYJ,NE,NYJ,UNDER,-6.5
4170,2018,12,False,BAL,34.0,17.0,LVR,BAL,13.0,42.0,M&T Bank Stadium,False,60.0,7.0,,,Sunday,November,17.0,51.0,BAL,LVR,BAL,LVR,OVER,9.0
4171,2018,12,False,BUF,24.0,21.0,JAX,JAX,-3.0,36.5,New Era Field,False,44.0,12.0,,,Sunday,November,3.0,45.0,BUF,JAX,BUF,JAX,OVER,8.5
4172,2018,12,False,CAR,27.0,30.0,SEA,CAR,3.0,46.5,Bank of America Stadium,False,57.0,1.0,,,Sunday,November,-3.0,57.0,SEA,CAR,SEA,CAR,OVER,10.5
4173,2018,12,False,CIN,20.0,35.0,CLE,CLE,-1.0,46.5,Paul Brown Stadium,False,44.0,4.0,,,Sunday,November,-15.0,55.0,CLE,CIN,CLE,CIN,OVER,8.5
4174,2018,12,False,DEN,24.0,17.0,PIT,PIT,-3.0,47.5,Sports Authority Field at Mile High,False,41.0,7.0,,,Sunday,November,7.0,41.0,DEN,PIT,DEN,PIT,UNDER,-6.5
4175,2018,12,False,IND,27.0,24.0,MIA,IND,9.0,52.5,Lucas Oil Stadium,False,72.0,0.0,,indoor,Sunday,November,3.0,51.0,IND,MIA,MIA,IND,UNDER,-1.5
4176,2018,12,False,LAC,45.0,10.0,ARI,LAC,14.0,43.0,StubHub Center,False,74.0,3.0,,,Sunday,November,35.0,55.0,LAC,ARI,LAC,ARI,OVER,12.0
4177,2018,12,False,MIN,24.0,17.0,GB,MIN,3.5,48.0,U.S. Bank Stadium,False,72.0,0.0,,indoor,Sunday,November,7.0,41.0,MIN,GB,MIN,GB,UNDER,-7.0
4178,2018,12,False,PHI,25.0,22.0,NYG,PHI,4.5,49.0,Lincoln Financial Field,False,56.0,10.0,,,Sunday,November,3.0,47.0,PHI,NYG,NYG,PHI,UNDER,-2.0
4179,2018,12,False,TB,27.0,9.0,SF,TB,1.5,54.5,Raymond James Stadium,False,77.0,7.0,,,Sunday,November,18.0,36.0,TB,SF,TB,SF,UNDER,-18.5
4180,2018,12,False,HOU,34.0,17.0,TEN,HOU,3.5,42.5,NRG Stadium,False,72.0,0.0,,indoor,Monday,November,17.0,51.0,HOU,TEN,HOU,TEN,OVER,8.5
4181,2018,13,False,DAL,13.0,10.0,NO,NO,-7.5,51.5,AT&T Stadium,False,72.0,0.0,,indoor,Thursday,November,3.0,23.0,DAL,NO,DAL,NO,UNDER,-28.5
4182,2018,13,False,TEN,26.0,22.0,NYJ,TEN,10.5,40.5,Nissan Stadium,False,70.0,13.0,,,Sunday,December,4.0,48.0,TEN,NYJ,NYJ,TEN,OVER,7.5
4183,2018,13,False,PIT,30.0,33.0,LAC,PIT,3.0,52.5,Heinz Field,False,57.0,8.0,,,Sunday,December,-3.0,63.0,LAC,PIT,LAC,PIT,OVER,10.5
4184,2018,13,False,NYG,30.0,27.0,CHI,CHI,-4.0,44.0,MetLife Stadium,False,52.0,3.0,,fog,Sunday,December,3.0,57.0,NYG,CHI,NYG,CHI,OVER,13.0
4185,2018,13,False,TB,24.0,17.0,CAR,CAR,-3.5,52.0,Raymond James Stadium,False,81.0,15.0,,,Sunday,December,7.0,41.0,TB,CAR,TB,CAR,UNDER,-11.0
4186,2018,13,False,SEA,43.0,16.0,SF,SEA,10.0,45.5,CenturyLink Field,False,45.0,2.0,,,Sunday,December,27.0,59.0,SEA,SF,SEA,SF,OVER,13.5
4187,2018,13,False,NE,24.0,10.0,MIN,NE,6.0,49.5,Gillette Stadium,False,53.0,6.0,,,Sunday,December,14.0,34.0,NE,MIN,NE,MIN,UNDER,-15.5
4188,2018,13,False,LVR,33.0,40.0,KC,KC,-14.0,53.5,Oakland Coliseum,False,57.0,6.0,,,Sunday,December,-7.0,73.0,KC,LVR,LVR,KC,OVER,19.5
4189,2018,13,False,JAX,6.0,0.0,IND,IND,-4.0,45.5,TIAA Bank Field,False,78.0,13.0,,rain,Sunday,December,6.0,6.0,JAX,IND,JAX,IND,UNDER,-39.5
4190,2018,13,False,HOU,29.0,13.0,CLE,HOU,5.0,47.5,NRG Stadium,False,72.0,0.0,,indoor,Sunday,December,16.0,42.0,HOU,CLE,HOU,CLE,UNDER,-5.5
4191,2018,13,False,GB,17.0,20.0,ARI,GB,13.5,41.0,Lambeau Field,False,34.0,20.0,,rain,Sunday,December,-3.0,37.0,ARI,GB,ARI,GB,UNDER,-4.0
